STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,TPCP
GHCND:KE000063661,KITALE KE,1875,1.016,35,20070701,191,620
GHCND:KE000063661,KITALE KE,1875,1.016,35,20070801,310,1434
GHCND:KE000063661,KITALE KE,1875,1.016,35,20070901,351,822
GHCND:KE000063661,KITALE KE,1875,1.016,35,20071001,259,469
GHCND:KE000063661,KITALE KE,1875,1.016,35,20071101,41,116
GHCND:KE000063661,KITALE KE,1875,1.016,35,20071201,279,358
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080101,10,10
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080201,8,13
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080301,180,318
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080401,201,591
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080501,300,453
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080601,490,1095
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080701,191,513
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080801,429,1172
GHCND:KE000063661,KITALE KE,1875,1.016,35,20080901,201,604
GHCND:KE000063661,KITALE KE,1875,1.016,35,20081001,361,998
GHCND:KE000063661,KITALE KE,1875,1.016,35,20081101,201,460
GHCND:KE000063661,KITALE KE,1875,1.016,35,20081201,8,8
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090101,0,0
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090201,10,10
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090301,41,41
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090401,970,2190
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090501,521,1325
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090601,51,156
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090701,290,547
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090801,409,756
GHCND:KE000063661,KITALE KE,1875,1.016,35,20090901,140,729
GHCND:KE000063661,KITALE KE,1875,1.016,35,20091001,340,1163
GHCND:KE000063661,KITALE KE,1875,1.016,35,20091101,150,453
GHCND:KE000063661,KITALE KE,1875,1.016,35,20091201,541,1629
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100101,20,48
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100201,361,538
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100301,150,646
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100401,531,1416
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100501,71,122
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100601,140,587
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100701,399,1514
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100801,201,331
GHCND:KE000063661,KITALE KE,1875,1.016,35,20100901,511,865
GHCND:KE000063661,KITALE KE,1875,1.016,35,20101001,239,956
GHCND:KE000063661,KITALE KE,1875,1.016,35,20101101,20,38
GHCND:KE000063661,KITALE KE,1875,1.016,35,20101201,71,104
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110101,0,0
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110201,79,133
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110301,391,1778
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110401,330,842
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110501,330,830
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110601,381,623
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110701,191,938
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110801,399,2248
GHCND:KE000063661,KITALE KE,1875,1.016,35,20110901,450,1445
GHCND:KE000063661,KITALE KE,1875,1.016,35,20111001,201,744
GHCND:KE000063661,KITALE KE,1875,1.016,35,20111101,701,2502
GHCND:KE000063661,KITALE KE,1875,1.016,35,20111201,551,820
GHCND:KE000063661,KITALE KE,1875,1.016,35,20120201,0,0
GHCND:KE000063661,KITALE KE,1875,1.016,35,20120301,61,61
GHCND:KE000063661,KITALE KE,1875,1.016,35,20120401,490,2454
GHCND:KE000063661,KITALE KE,1875,1.016,35,20120501,221,2071
GHCND:KE000063661,KITALE KE,1875,1.016,35,20120601,180,920
GHCND:KE000063661,KITALE KE,1875,1.016,35,20120701,160,693
GHCND:KE000063661,KITALE KE,1875,1.016,35,20120801,249,896
GHCND:KE000063661,KITALE KE,1875,1.016,35,20120901,630,2506
GHCND:KE000063661,KITALE KE,1875,1.016,35,20121001,470,1465
GHCND:KE000063661,KITALE KE,1875,1.016,35,20121101,490,1341
GHCND:KE000063661,KITALE KE,1875,1.016,35,20121201,160,713
GHCND:KE000063661,KITALE KE,1875,1.016,35,20130101,150,410
GHCND:KE000063661,KITALE KE,1875,1.016,35,20130201,89,89
GHCND:KE000063661,KITALE KE,1875,1.016,35,20130301,269,1171
GHCND:KE000063661,KITALE KE,1875,1.016,35,20130401,391,2064
GHCND:KE000063661,KITALE KE,1875,1.016,35,20130501,330,1039
GHCND:KE000063661,KITALE KE,1875,1.016,35,20130601,79,195
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790101,394,963
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790201,48,82
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790301,370,761
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790401,541,977
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790501,274,537
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790601,207,229
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790701,50,77
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790801,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19790901,36,45
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19791001,27,32
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19791101,354,1016
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19791201,201,597
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800301,92,92
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800401,59,176
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800501,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800601,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800701,74,74
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800801,151,238
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19800901,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19801001,37,89
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19801101,132,335
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19801201,13,25
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810301,694,1132
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810401,354,813
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810501,80,199
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810601,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810701,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810801,41,66
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19810901,9,16
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19811001,56,112
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19811101,237,612
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19811201,51,74
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820201,2,2
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820301,133,241
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820401,288,1023
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820501,184,186
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820601,10,24
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820701,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820801,7,7
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19820901,246,369
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19821001,765,1576
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19821101,400,605
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19821201,105,347
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830101,90,90
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830201,21,50
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830301,22,24
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830401,152,402
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830501,21,51
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830601,91,106
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830701,6,16
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830801,5,11
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19830901,66,77
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19831001,130,130
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19831101,26,26
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19831201,91,192
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840301,10,19
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840401,100,255
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840501,7,11
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840601,23,25
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840701,15,52
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840801,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19840901,6,16
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19841001,278,695
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19841101,896,2255
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19841201,559,600
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850101,5,5
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850201,1,1
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850301,189,249
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850401,140,343
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850501,133,214
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850601,12,14
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850701,48,66
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850801,60,90
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19850901,25,26
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19851001,110,233
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19851101,102,169
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19851201,220,346
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860301,80,128
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860401,680,1348
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860501,37,182
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860601,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860701,10,10
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860801,73,107
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19860901,14,18
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19861001,40,48
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19861101,278,670
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19861201,314,976
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870101,103,192
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870301,5,10
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870401,528,823
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870501,180,200
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870601,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870701,119,171
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870801,82,143
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19870901,11,11
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19871001,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19871101,102,209
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19871201,18,18
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880101,117,125
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880201,1,1
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880301,651,818
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880401,687,1037
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880501,8,8
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880601,48,170
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880701,1,1
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880801,29,41
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19880901,57,131
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19881001,60,64
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19881101,217,760
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19881201,304,763
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890101,259,269
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890201,10,10
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890301,41,51
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890401,919,2455
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890501,41,61
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890601,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890701,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890801,5,16
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19890901,20,28
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19891001,330,860
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19891101,399,2040
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19891201,89,150
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900101,20,20
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900201,20,30
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900301,391,1080
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900401,320,790
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900501,10,13
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900601,10,10
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900701,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900801,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19900901,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19901001,150,185
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19901101,480,1130
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19901201,249,730
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910101,34,56
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910301,321,345
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910401,201,494
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910501,40,53
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910601,27,31
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910701,279,414
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910801,18,29
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19910901,109,109
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19911001,22,22
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19911101,119,246
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19911201,469,645
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920101,33,63
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920301,10,12
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920401,222,432
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920501,41,61
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920601,17,18
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920701,4,6
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920801,14,29
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19920901,32,56
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19921001,37,46
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19921101,140,200
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19921201,249,1184
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930101,228,721
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930201,43,43
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930301,56,82
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930401,7,7
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930501,24,36
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930601,59,163
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930701,16,26
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930801,16,26
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19930901,65,69
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19931001,92,144
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19931101,383,1283
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19931201,632,760
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940301,40,65
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940401,752,775
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940501,79,103
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940601,362,362
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940701,18,38
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940801,4,12
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19940901,80,108
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19941001,75,113
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19941101,593,2213
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19941201,149,472
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950201,11,11
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950301,337,432
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950401,350,1273
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950501,120,193
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950601,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950701,18,39
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950801,650,757
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19950901,130,253
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19951001,221,394
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19951101,131,196
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19951201,182,903
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960201,33,44
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960301,151,271
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960401,71,86
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960501,148,226
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960601,6,9
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960701,4,4
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960801,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19960901,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19961001,3,3
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19961101,268,620
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19961201,28,36
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970101,2,2
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970301,1011,1492
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970401,384,886
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970501,31,85
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970601,111,111
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970701,1,1
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970801,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19970901,4,4
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19971001,1052,1662
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19971101,1534,3501
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19971201,414,1744
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980101,491,2459
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980201,61,61
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980301,389,515
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980401,170,759
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980501,620,780
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980601,61,74
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980701,20,25
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980801,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19980901,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19981001,30,30
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19981101,599,779
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19981201,381,391
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19990901,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19991001,8,37
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19991101,201,663
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,19991201,211,870
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20000101,41,62
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20000401,201,319
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20000501,20,36
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20000601,20,28
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20000701,8,16
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20000801,8,16
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20000901,8,8
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20001001,10,34
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20001101,160,398
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20001201,30,51
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010101,8,8
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010201,8,21
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010301,51,109
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010401,310,639
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010501,4625,4735
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010601,20,46
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010701,8,8
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010801,8,8
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20010901,8,24
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20011001,41,81
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20011101,239,1048
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20011201,191,472
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20020201,8,37
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20020301,180,250
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20020401,820,1604
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20020501,10,42
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20020601,20,36
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20020701,991,1028
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20020801,10,36
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20020901,450,650
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20021001,2611,2674
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20021101,521,1369
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20021201,409,681
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030101,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030301,119,124
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030401,940,948
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030501,221,452
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030601,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030701,20,30
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030801,41,61
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20030901,8,8
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20031001,269,302
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20031101,419,854
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20031201,30,38
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040101,61,94
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040201,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040301,79,140
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040401,89,89
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040501,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040601,20,33
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040701,1829,1829
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040801,0,0
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20040901,10,10
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20041001,5,5
GHCND:KE000063723,GARISSA KE,147,-0.467,39.633,20041101,381,922
